time_elapsed,covered_<request>,total_<request>,percent_<request>,covered_<response>,total_<response>,percent_<response>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Gpt,total___role_Gpt,percent___role_Gpt,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Gpt,total___role_unique_Gpt,percent___role_unique_Gpt,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.004110097885131836,0,133,0.0,0,3,0.0,1,160,0.00625,0,133,0.0,0,3,0.0,0,136,0.0,0,133,0.0,0,3,0.0,0,136,0.0
10.769598960876465,76,133,0.5714285714285714,0,3,0.0,95,160,0.59375,76,133,0.5714285714285714,0,3,0.0,76,136,0.5588235294117647,76,133,0.5714285714285714,0,3,0.0,76,136,0.5588235294117647
12.954380989074707,76,133,0.5714285714285714,3,3,1.0,100,160,0.625,76,133,0.5714285714285714,3,3,1.0,79,136,0.5808823529411765,76,133,0.5714285714285714,3,3,1.0,79,136,0.5808823529411765
12.956406116485596,76,133,0.5714285714285714,3,3,1.0,100,160,0.625,76,133,0.5714285714285714,3,3,1.0,79,136,0.5808823529411765,76,133,0.5714285714285714,3,3,1.0,79,136,0.5808823529411765
25.8692889213562,81,133,0.6090225563909775,3,3,1.0,105,160,0.65625,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294
28.046046018600464,81,133,0.6090225563909775,3,3,1.0,105,160,0.65625,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294
28.048256158828735,81,133,0.6090225563909775,3,3,1.0,105,160,0.65625,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294,81,133,0.6090225563909775,3,3,1.0,84,136,0.6176470588235294
37.97170305252075,96,133,0.7218045112781954,3,3,1.0,120,160,0.75,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882
39.6970329284668,96,133,0.7218045112781954,3,3,1.0,120,160,0.75,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882
39.69929504394531,96,133,0.7218045112781954,3,3,1.0,120,160,0.75,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882,96,133,0.7218045112781954,3,3,1.0,99,136,0.7279411764705882
51.7145779132843,101,133,0.7593984962406015,3,3,1.0,125,160,0.78125,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411
53.757686138153076,101,133,0.7593984962406015,3,3,1.0,125,160,0.78125,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411
53.760030031204224,101,133,0.7593984962406015,3,3,1.0,125,160,0.78125,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411,101,133,0.7593984962406015,3,3,1.0,104,136,0.7647058823529411
62.63931703567505,105,133,0.7894736842105263,3,3,1.0,130,160,0.8125,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235
64.29042506217957,105,133,0.7894736842105263,3,3,1.0,130,160,0.8125,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235
64.29276704788208,105,133,0.7894736842105263,3,3,1.0,130,160,0.8125,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235,105,133,0.7894736842105263,3,3,1.0,108,136,0.7941176470588235
72.00065803527832,119,133,0.8947368421052632,3,3,1.0,145,160,0.90625,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118
73.57909822463989,119,133,0.8947368421052632,3,3,1.0,145,160,0.90625,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118
73.58165001869202,119,133,0.8947368421052632,3,3,1.0,145,160,0.90625,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118,119,133,0.8947368421052632,3,3,1.0,122,136,0.8970588235294118
84.25613117218018,123,133,0.924812030075188,3,3,1.0,150,160,0.9375,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942
85.96972608566284,123,133,0.924812030075188,3,3,1.0,150,160,0.9375,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942
85.97231793403625,123,133,0.924812030075188,3,3,1.0,150,160,0.9375,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942,123,133,0.924812030075188,3,3,1.0,126,136,0.9264705882352942
92.82427597045898,128,133,0.9624060150375939,3,3,1.0,155,160,0.96875,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471
94.29212212562561,128,133,0.9624060150375939,3,3,1.0,155,160,0.96875,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471
94.29483222961426,128,133,0.9624060150375939,3,3,1.0,155,160,0.96875,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471,128,133,0.9624060150375939,3,3,1.0,131,136,0.9632352941176471
101.69581604003906,133,133,1.0,3,3,1.0,160,160,1.0,133,133,1.0,3,3,1.0,136,136,1.0,133,133,1.0,3,3,1.0,136,136,1.0
103.38799810409546,133,133,1.0,3,3,1.0,160,160,1.0,133,133,1.0,3,3,1.0,136,136,1.0,133,133,1.0,3,3,1.0,136,136,1.0
